Seq,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Plasticizing_Position,Max_Injection_Speed,Max_Screw_RPM,Max_Switch_Over_Pressure,Max_Back_Pressure,Hopper_Temperature
6285,1,1.080000043,0.949999988,13.14392202,53.61392191,127.0999985,30.89999962,119.0999985,58.02156047,64.33531547
4117,1,1.059999943,0.939999998,12.94878076,53.57878272,128.3000031,30.80609467,116.1999969,56.18171457,66.29390727
4265,1,1.080000043,0.949999988,13.14320287,53.61000061,127.0999985,30.88398651,119.0999985,58.03594665,64.18006371
3659,1,1.059999943,0.939999998,12.91228573,53.59000015,128.1704756,30.89999962,116.388574,56.06571652,64.95904881
2573,1,1.059999943,0.930000007,12.99805564,53.56975669,128.3975637,30.89756916,116.0048608,55.70000076,66.19513613
2553,1,1.059999943,0.938710279,12.94355119,53.58129133,128.3000031,30.79999924,116.1870999,56.20000076,66.36448903
2253,1,9.5832007,4.468800499,16.92000008,68.83999634,55.41199498,30.74400244,136.6880094,37.33200746,66.96799346
2413,0,9.569999695,4.460000038,16.93000031,68.5,55.29999924,30.70000076,136.8999939,38.09999847,68.30000305
6943,0,1.059999943,0.930000007,12.92000008,53.56999969,128.3000031,30.89999962,115.8000031,55.40000153,66.5
6577,0,9.569999695,4.449999809,16.93000031,68.83999634,55.70000076,30.70000076,136.5,37.29999924,67
6161,1,1.059999943,0.939999998,12.94999981,53.58000183,128.3000031,30.79999924,116.1999969,56.20000076,66.30000305
3380,1,1.059999943,0.939999998,12.95845656,53.58038764,128,30.80385796,116.6038571,56.49614135,64.44983681
1897,0,9.569999695,4.460000038,16.55999947,68.33000183,55,30.60000038,136.3999939,37.79999924,65.69999695
3881,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
105,0,9.630000114,4.510000229,16.78000069,68.58000183,55.09999847,30.5,136.8999939,38.09999847,64.59999847
3467,1,1.059999943,0.939999998,12.96000004,53.58000183,128,30.79999924,116.5999985,56.5,64.5
2971,0,9.619999886,4.5,16.77000046,68.58999634,55.20000076,30.79999924,136.8000031,38.09999847,64.59999847
2941,1,9.570405737,4.455202716,16.9356088,68.85040414,55.643916,30.89999962,136.3560822,37.09999847,67.464196
5849,0,9.56000042,4.440000057,16.92000008,68.48999786,55.5,30.60000038,136.3000031,37.5,68.09999847
618,0,9.619999886,4.510000229,16.79000092,68.58000183,55.20000076,30.60000038,137.1000061,38,64.30000305
1385,1,1.073951044,0.949999988,13.14000034,53.6220989,127.1604876,30.89999962,118.9185311,57.91852878,63.85803965
2529,1,1.059999943,0.930663142,12.94668412,53.56999969,128.3000031,30.79999924,116.3000031,55.80663074,65.81326556
7885,0,9.609999657,4.5,16.84000015,68.58000183,55.29999924,30.79999924,136.8999939,37.90000153,67.09999847
3360,0,9.569999695,4.449999809,16.92000008,68.83000183,55.59999847,30.60000038,136.1999969,37,66.30000305
838,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
2224,0,9.56000042,4.440000057,16.92000008,68.83999634,55.79999924,30.79999924,136.1000061,36.70000076,67.40000153
5179,1,9.580828359,4.461656869,16.95917081,68.83999634,55.75857843,30.88343139,136.8082865,37.2082848,67.21597687
663,0,9.56000042,4.440000057,16.61000061,68.33999634,55.29999924,30.60000038,136.1999969,37.79999924,66.09999847
1871,1,9.448138122,4.329999924,16.95255269,68.84372042,60.71861693,30.78138307,136.8372354,36.98830007,67.81383552
6264,0,9.600000381,4.480000019,16.62000084,68.33999634,55.09999847,30.70000076,136.8000031,38.29999924,65.59999847
2524,1,9.445212696,4.329999924,16.92521319,68.84957239,60.85213039,30.80426009,136.9478669,36.39573968,67
492,0,9.619999886,4.510000229,16.85000038,68.58999634,55.29999924,30.5,137.1000061,38.09999847,67.5
28,0,1.059999943,0.930000007,12.92000008,53.56000137,128.3999939,31,115.9000015,55.5,67.30000305
5772,0,9.520000458,4.400000095,16.81999969,68.23999786,55.90000153,30.60000038,136.1999969,37.40000153,67.19999695
7325,0,9.579999924,4.46999979,16.59000015,68.31999969,55,30.70000076,136.5,38,66.30000305
7561,0,9.600000381,4.480000019,16.56999969,68.33999634,54.90000153,30.70000076,137.1000061,38.29999924,65.69999695
3151,0,9.539999962,4.429999828,16.98999977,68.48999786,56.09999847,30.79999924,136.1999969,38.5,66.09999847
693,1,11.37894412,6.259679719,16.73381976,68.59146759,45.41624984,30.51470941,143.8175539,44.20747336,64.35148557
7737,0,1.059999943,0.939999998,12.89999962,53.59000015,128.1000061,30.79999924,116.4000015,56.29999924,64.5
7800,1,1.059999943,0.93570193,12.92570214,53.56000137,128.3000031,30.85701874,116.1999969,55.81403977,66.11403683
3583,1,11.28348048,6.1648483,16.71991119,68.59273228,45.6881001,30.52735365,143.4888052,44.64369774,64.39574004
432,0,9.520000458,4.400000095,16.82999992,68.25,55.90000153,30.5,136.1999969,37.40000153,67.09999847
7644,0,9.520000458,4.409999847,16.80999947,68.25,55.90000153,30.60000038,136.3000031,37.59999847,66.40000153
3457,1,1.080000043,0.949999988,13.15182305,53.61999893,127.1091153,30.89999962,119.0908817,57.90000153,64.60882805
7852,0,9.489999771,4.380000114,16.79000092,68.25,56.20000076,30.70000076,135.8000031,37.09999847,67.5
6242,1,9.569999695,4.460000038,16.89999962,68.84999847,55.5,30.5,136.5,37.5,67.90000153
3032,0,9.510000229,4.389999866,16.82999992,68.25,56.09999847,30.60000038,135.6999969,37.59999847,66.80000305
2558,1,1.059999943,0.939999998,12.89000034,53.59832859,128.0167027,30.89999962,116.7833004,56.13340193,65.34989602
264,1,1.077508822,0.947508767,13.1450173,53.61501637,127.1747359,30.87508729,118.9754373,57.87508872,64.65017324
7403,1,11.74795198,6.627952094,16.73642352,68.58999634,44.20395444,30.54072918,144.5394076,42.93972049,64.31357927
6129,1,1.059999943,0.939999998,12.88508788,53.59000015,128.1000061,30.89999962,116.6754355,56.39824671,65.09999847
1348,0,9.579999924,4.460000038,16.61000061,68.33999634,55.09999847,30.70000076,136.6000061,38,65.59999847
3818,0,9.56000042,4.440000057,16.95999908,68.48999786,55.59999847,30.70000076,136.6999969,37.59999847,67.69999695
5586,0,9.520000458,4.400000095,16.82999992,68.25,55.90000153,30.70000076,136,37.59999847,66.40000153
3172,0,9.590000153,4.480000019,16.57999992,68.33999634,54.90000153,30.79999924,136.6000061,38.40000153,64.40000153
4522,1,1.07489227,0.949999988,13.14489221,53.6251078,127.1510755,30.89999962,118.9467675,57.84892258,64.18922117
7805,0,1.059999943,0.939999998,12.88000011,53.59000015,128.1000061,30.79999924,116.4000015,56,65.09999847
1511,0,9.600000381,4.480000019,16.55999947,68.33999634,54.90000153,30.70000076,136.8000031,38.09999847,64.90000153
1319,0,9.529999733,4.409999847,16.82999992,68.23999786,55.79999924,30.60000038,136.3999939,37.40000153,67.5
4597,1,9.449423652,4.329999924,16.95769457,68.84114887,60.70576211,30.79423789,136.8115258,37.06542993,67.94238562
383,1,9.595383121,4.482855347,16.80626928,68.77681267,55.16816253,30.79890584,136.5032778,37.4791005,66.44288869
4296,1,9.699999809,4.579999924,16.46999931,68.58999634,53.29999924,30.5,137.3999939,38.59999847,64.5
5683,1,9.5742241,4.464224242,16.91267283,68.84577326,55.5,30.66897217,136.4577543,37.5,67.51981315
5671,1,9.440941155,4.329999924,16.9237662,68.8581171,60.79058385,30.70941615,136.9811692,36.55649306,67.09415534
2981,0,9.520000458,4.400000095,16.82999992,68.25,55.90000153,30.60000038,136.5,37.40000153,67.19999695
6224,0,9.569999695,4.449999809,16.88999939,68.59999847,55.70000076,30.70000076,136.6999969,37.5,67.5
2069,0,9.56000042,4.440000057,16.94000053,68.48999786,55.40000153,30.60000038,136.3000031,37.70000076,67.5
4995,0,9.520000458,4.400000095,16.84000015,68.23999786,55.90000153,30.70000076,136.5,37.29999924,67.30000305
852,0,9.520000458,4.400000095,16.79999924,68.26999664,55.90000153,30.60000038,136.1000061,37.70000076,66.09999847
7583,0,9.619999886,4.5,16.87999916,68.59999847,55.20000076,30.60000038,137.3000031,38.09999847,67
7378,0,9.600000381,4.489999771,16.73999977,68.58000183,55.29999924,30.5,136.6000061,37.79999924,64.69999695
1905,0,9.569999695,4.449999809,16.88999939,68.58000183,55.70000076,30.70000076,136.6000061,37.70000076,68
1665,1,1.059999943,0.930000007,12.93493521,53.56373453,128.3373375,30.87467528,116.087985,55.62532472,65.70129584
2806,1,1.059999943,0.930000007,12.94201784,53.56275313,128.3275228,30.82752157,116.1449533,55.70000076,66.05504362
1546,0,9.539999962,4.429999828,16.79999924,68.25,55.59999847,30.5,136.6000061,38,66.30000305
5608,1,1.080000043,0.949999988,13.14378139,53.6137813,127.0999985,30.89999962,119.0999985,58.0243732,64.32687718
7211,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
755,1,9.570886861,4.460887162,16.89911245,68.84911114,55.49112868,30.50887149,136.508872,37.50887132,67.89113021
5794,1,1.059999943,0.931514623,12.9660585,53.57151464,128.369702,30.98485377,115.9605864,55.56058492,65.39689765
808,0,1.059999943,0.939999998,12.90999985,53.59999847,128.1000061,30.70000076,116.5,56.5,65.30000305
3455,1,9.621256961,4.5012567,16.55661742,68.40889012,54.63863591,30.5787436,136.9275413,38.36376918,65.12994879
1395,0,9.550000191,4.429999828,16.97999954,68.48000336,55.90000153,30.60000038,136.6000061,38.40000153,67.19999695
3599,0,9.510000229,4.389999866,17.03000069,68.48000336,56.5,31,135.8999939,37.70000076,68.09999847
5352,0,9.569999695,4.460000038,16.62000084,68.33999634,55.20000076,30.79999924,136.3999939,38,65.59999847
2485,1,9.43999958,4.329999924,16.92000008,68.86000061,60.79999924,30.70000076,137,36.5,67
869,0,9.590000153,4.46999979,16.90999985,68.48999786,55.20000076,30.70000076,136.8000031,38.09999847,67.90000153
4414,0,9.529999733,4.420000076,16.79000092,68.25,55.70000076,30.5,136.3000031,37.90000153,68.09999847
7624,0,9.630000114,4.510000229,16.67000008,68.58999634,55.09999847,30.5,137.1999969,37.79999924,65
3913,1,9.585503111,4.46999979,16.91201214,68.83999634,55.4550313,30.60000038,136.6000061,37.59999847,67.52484997
4998,1,1.059999943,0.939999998,12.94618033,53.57923778,128.3000031,30.79999924,116.2076363,56.17708406,66.27708605
7921,0,1.059999943,0.939999998,12.90999985,53.59000015,128.1999969,30.89999962,116.3000031,56.09999847,63.09999847
590,1,1.059999943,0.939999998,12.92000008,53.59000015,128,30.89999962,116.6999969,56.40000153,63.20000076
1197,0,9.609999657,4.489999771,16.59000015,68.33999634,54.79999924,30.60000038,136.8999939,38.29999924,65
7559,0,9.579999924,4.46999979,16.62000084,68.36000061,55.09999847,30.70000076,136.5,38.40000153,66.59999847
4844,1,13.39000034,8.270000458,16.64999962,68.58999634,38.5,30.79999924,146.6999969,38.09999847,64.40000153
4911,0,9.579999924,4.46999979,16.90999985,68.83999634,55.40000153,30.79999924,136.6999969,37.20000076,67.5
2999,0,9.520000458,4.409999847,17.07999992,68.48999786,56.29999924,30.79999924,136.1999969,38.20000076,68.19999695
4098,1,1.059999943,0.937864664,12.97932305,53.57213549,128.3000031,30.82135267,116.3000031,55.95729313,66.09323017
686,0,9.520000458,4.400000095,17.07999992,68.48000336,56.40000153,30.79999924,136.3000031,37.79999924,69.59999847
7652,0,9.609999657,4.489999771,16.88999939,68.58999634,55.40000153,30.70000076,136.8999939,38.09999847,67.69999695
4184,1,9.599856973,4.479904416,16.92000008,68.83999634,55.30095527,30.79952123,136.799047,37.49856595,66.80143708
5960,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
5955,1,9.448481203,4.329999924,16.9284817,68.84303413,60.88481546,30.86962835,136.9151805,36.33037079,67
904,1,1.059999943,0.932305107,12.95152513,53.57769624,128.376945,30.95389779,115.9152581,55.92305219,65.96915352
1183,0,9.56000042,4.440000057,16.95999908,68.48999786,55.5,30.5,136.5,37.59999847,68.09999847
6872,0,9.600000381,4.489999771,16.54999924,68.33999634,54.79999924,30.89999962,137.1999969,38.40000153,65.19999695
3413,0,9.630000114,4.510000229,16.79999924,68.59999847,55.20000076,30.79999924,137,38.29999924,65.59999847
2082,0,9.529999733,4.409999847,17.06999969,68.51000214,56.20000076,30.79999924,136.3999939,38.40000153,68.69999695
3431,0,9.520000458,4.400000095,16.84000015,68.23999786,55.79999924,30.60000038,136.1000061,37.40000153,68.19999695
6594,0,9.609999657,4.489999771,16.93000031,68.58000183,55.40000153,30.79999924,137.1000061,37.90000153,66.90000153
424,1,1.059999943,0.939384876,12.94692419,53.58061685,128.3000031,30.79999924,116.1938458,56.20000076,66.33075916
1624,0,9.529999733,4.420000076,17.04999924,68.48000336,56.20000076,30.70000076,136.3999939,38,68.90000153
5055,0,9.590000153,4.480000019,16.55999947,68.34999847,54.90000153,30.70000076,136.5,38.29999924,65.30000305
1603,0,1.059999943,0.939999998,12.85000038,53.58000183,128.1000061,30.79999924,116.6999969,56.59999847,65.40000153
777,0,9.510000229,4.389999866,16.79999924,68.25,56,30.39999962,135.8999939,37.40000153,67.30000305
5952,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
4967,1,1.059999943,0.939999998,12.8956391,53.59000015,128.0812089,30.81879533,116.6187942,56.23759296,63.84963195
1271,1,9.445455193,4.329999924,16.92545569,68.8490873,60.85455536,30.80910989,136.9454418,36.39088983,67
6074,0,9.550000191,4.440000057,16.56999969,68.33999634,55.40000153,30.79999924,136.1999969,37.59999847,65.19999695
7502,0,9.510000229,4.389999866,16.78000069,68.25,55.90000153,30.70000076,135.8999939,37.40000153,67.59999847
2443,0,9.539999962,4.420000076,16.79000092,68.25,55.70000076,30.60000038,136.3000031,37.90000153,66.40000153
6957,1,1.059999943,0.939999998,12.90812487,53.58741136,128.0741122,30.79999924,116.5999985,56.27767745,64.12946148
7228,0,9.550000191,4.429999828,17.02000046,68.48999786,55.90000153,30.79999924,136.6000061,38.40000153,67.80000305
1139,1,1.059999943,0.939999998,12.92403441,53.59000015,128.1900548,30.89999962,116.3298319,55.88948716,64.91988739
6928,1,9.579999924,4.46999979,16.90579414,68.83999634,55.43948689,30.71845799,136.5210293,37.56051311,67.48411408
4974,0,1.059999943,0.930000007,12.94999981,53.56999969,128.3999939,30.89999962,115.8000031,55.40000153,66.5
6003,1,1.059999943,0.939999998,12.93918279,53.56262501,128.2868844,30.89999962,116.2131156,55.90000153,66.23935101
4094,0,9.579999924,4.460000038,16.54999924,68.33999634,55.09999847,30.79999924,136.8000031,38.09999847,65.59999847
2105,0,1.059999943,0.939999998,12.97999954,53.59000015,128.3000031,30.89999962,116,55.70000076,66.30000305
6229,0,9.579999924,4.460000038,16.63999939,68.33000183,55.20000076,30.70000076,136.6000061,38,65.19999695
7116,0,9.520000458,4.400000095,16.82999992,68.23999786,55.90000153,30.39999962,136.3000031,37.29999924,66.69999695
2872,0,9.539999962,4.429999828,16.92000008,68.5,55.70000076,30.60000038,136.5,37.40000153,68.40000153
7336,0,9.569999695,4.460000038,16.89999962,68.51000214,55.29999924,30.70000076,136.6000061,38.09999847,67.59999847
4830,1,1.080000043,0.949999988,13.15576777,53.61423188,127.0999985,30.84231921,119.0999985,57.78464072,64.64231764
2208,0,9.600000381,4.480000019,16.54999924,68.33000183,54.79999924,30.79999924,137,38.5,64.80000305
3066,1,11.48999977,6.369999886,16.75,68.58999634,45.09999847,30.5,144.1999969,43.70000076,64.30000305
5728,1,1.074112793,0.944112739,13.14233824,53.6041121,127.2766179,30.79999924,118.8056357,57.75887242,64.54112682
3018,1,1.080000043,0.949999988,13.15255417,53.61744487,127.0999985,30.8744546,119.0999985,57.84891148,64.67445241
5738,1,9.979999542,4.869999886,16.53000069,68.61000061,49.40000153,30.70000076,139,50.59999847,65
2414,1,9.576369882,4.466369922,16.91911018,68.84362707,55.5,30.75480142,136.4362957,37.5,67.32669681
2765,0,9.609999657,4.489999771,16.57999992,68.33000183,54.79999924,30.79999924,137.1000061,38.40000153,64.40000153
3382,0,9.590000153,4.480000019,16.62000084,68.33000183,55,30.60000038,136.8999939,37.90000153,65.5
6757,0,1.059999943,0.939999998,12.89999962,53.59000015,128.1000061,30.79999924,116.6999969,56.09999847,64.09999847
3904,0,9.550000191,4.429999828,16.90999985,68.48999786,55.59999847,30.79999924,136.3999939,37.70000076,67.59999847
5862,0,9.569999695,4.449999809,16.92000008,68.48000336,55.29999924,30.60000038,136.6999969,37.70000076,68.59999847
2336,1,1.059999943,0.930000007,12.99658207,53.57042703,128.3957219,30.89145483,115.9957276,55.69572825,66.22563172
2763,1,9.449999809,4.329999924,16.9393731,68.83999634,60.83751347,30.86875559,136.8687528,36.54995028,67.3124391
5204,1,9.683459294,4.56345933,16.48819409,68.55195364,53.58118973,30.51654067,137.3007518,38.55037677,64.63232538
3830,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
7175,0,9.600000381,4.480000019,16.87000084,68.58999634,55.5,30.70000076,136.8000031,38.20000076,67.5
6238,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
2682,1,11.53269592,6.412696032,16.74775283,68.58999634,44.95168562,30.50674148,144.2561761,43.57415947,64.30225018
267,1,1.059999943,0.939999998,12.88058251,53.58294485,128.1705565,30.86472376,116.4941729,56.41779526,65.4174805
268,1,12.22853939,7.108539505,16.71112936,68.58999634,42.53454642,30.61661119,145.1717593,41.52325218,64.33887295
4364,0,1.059999943,0.939999998,12.86999989,53.59999847,128,31,116.8000031,56.59999847,65.30000305
2462,1,9.570650757,4.460651069,16.92065114,68.83999634,55.5,30.71302163,136.5869844,37.21953213,67.0934881
990,0,1.059999943,0.930000007,12.82999992,53.56999969,128.3000031,30.70000076,116.0999985,56,66.5
7340,1,10.82999992,5.71999979,16.81999969,68.58000183,45.40000153,31.10000038,142.6999969,71.90000153,63.79999924
5311,1,1.059999943,0.939999998,12.96555328,53.56592593,128.3000031,30.84074391,116.259256,55.9592561,66.19999695
6640,0,9.56000042,4.440000057,16.55999947,68.33000183,55.29999924,30.70000076,136.1000061,37.70000076,64.90000153
7348,1,9.449999809,4.329999924,16.95999908,68.83999634,60.70000076,30.79999924,136.8000031,37.09999847,68
5528,1,9.449999809,4.329999924,16.95172257,68.83999634,60.75517995,30.82758883,136.82759,36.87928276,67.72410509
6126,0,1.059999943,0.930000007,12.90999985,53.56999969,128.3000031,30.70000076,116,55.40000153,67
7060,0,9.579999924,4.460000038,16.60000038,68.33999634,55.09999847,30.89999962,136.6999969,37.79999924,64.80000305
